135.5,1.554882328,64.27349501
136,1.557885792,64.67875395
136.5,1.56090795,65.08341855
137,1.563951105,65.48746883
137.5,1.56701729,65.89086613
138,1.570108269,66.29360371
138.5,1.573225532,66.6956653
139,1.576370294,67.09703907
139.5,1.579543496,67.49772297
140,1.582745816,67.89767804
140.5,1.585977706,68.2968832
141,1.589239383,68.69532561
141.5,1.592530825,69.09301047
142,1.595851798,69.48990993
142.5,1.599201874,69.8859973
143,1.602580447,70.28126278
143.5,1.605986756,70.67570774
144,1.609419901,71.06929819
144.5,1.61287887,71.46202609
145,1.616362583,71.8538851
145.5,1.619869913,72.24486178
146,1.623399691,72.63494228
146.5,1.626950736,73.02410332
147,1.630521885,73.4123388
147.5,1.634112012,73.79962072
148,1.637720052,74.18598382
148.5,1.641345016,74.57138177
149,1.644986007,74.95582352
149.5,1.648642236,75.33929365
150,1.652313029,75.7217707
150.5,1.655997831,76.10326429
151,1.659696225,76.48375654
151.5,1.663407929,76.86323003
152,1.667132788,77.24169006
152.5,1.670870763,77.61914083
153,1.674621913,77.99557855
153.5,1.678386412,78.3709684
154,1.682164535,78.74531562
154.5,1.685956652,79.11863145
155,1.689763202,79.49091827
155.5,1.693584698,79.86214168
156,1.697421723,80.23229606
156.5,1.701274908,80.60139684
157,1.705145031,80.96944617
157.5,1.709032675,81.33642783
158,1.712938487,81.70234795
158.5,1.716863104,82.06719458
159,1.720807138,82.43099294
159.5,1.724771165,82.79370641
160,1.72875573,83.15532222
160.5,1.732761334,83.51587386
161,1.736788417,83.87536819
161.5,1.74083758,84.23377592
162,1.744908959,84.59111663
162.5,1.749002775,84.94738602
163,1.753119192,85.30259699
163.5,1.757258394,85.65672506
164,1.761420499,86.00978153
164.5,1.76560533,86.36176451
165,1.769812745,86.7126796
165.5,1.774042557,87.06252703
166,1.778294674,87.41131099
166.5,1.78256866,87.75903463
167,1.786864125,88.10570769
167.5,1.791180653,88.45130749
168,1.79551781,88.79585547
168.5,1.799875139,89.13935543
169,1.804252172,89.48180634
169.5,1.808648452,89.82320008
170,1.813063539,90.16355337
170.5,1.817497031,90.50289897
171,1.821948576,90.84119556
171.5,1.82641788,91.17847268
172,1.83090473,91.5147418
172.5,1.835408996,91.84999333
173,1.839930648,92.18422705
173.5,1.844469764,92.51746451
174,1.849026536,92.84968425
174.5,1.853601277,93.18090802
175,1.858194425,93.5111609
175.5,1.862806541,93.84044364
176,1.867438314,94.16874283
176.5,1.872090551,94.49608047
177,1.876764178,94.82246884
177.5,1.881460237,95.14794495
178,1.886179874,95.47247824
178.5,1.890924335,95.7960835
179,1.895694948,96.11876496
179.5,1.900493109,96.44056167
180,1.90532027,96.76147253
180.5,1.91017793,97.08149635
181,1.915067618,97.40062417
181.5,1.919990874,97.71890871
182,1.924949234,98.0363536
182.5,1.929944216,98.35296064
183,1.934977305,98.66873857
183.5,1.940049937,98.98370945
184,1.945163489,99.29789202
184.5,1.950319267,99.61129901
185,1.955518497,99.92392117
185.5,1.960762318,100.235784
186,1.966051774,100.5469279
186.5,1.971387797,100.8573406
187,1.976771192,101.1670243
187.5,1.982202618,101.4760001
188,1.987682574,101.7843142
188.5,1.993211392,102.0919789
189,1.998789244,102.3989724
189.5,2.004416126,102.7053096
190,2.010091836,103.0110154
190.5,2.015815971,103.31612
191,2.02158792,103.6206275
191.5,2.027406854,103.9245555
192,2.033271723,104.2279131
192.5,2.039181253,104.5307305
193,2.045133946,104.8330105
193.5,2.051128074,105.1347699
194,2.057161705,105.4360342
194.5,2.063232711,105.7367943
195,2.069338793,106.0370476
195.5,2.075477527,106.3368282
196,2.081646316,106.6361801
196.5,2.08784241,106.9350861
197,2.094062995,107.2335342
197.5,2.100305224,107.5315763
198,2.106566261,107.8292144
198.5,2.11284333,108.1264619
199,2.119133758,108.4233084
199.5,2.125434893,108.7197586
200,2.131744213,109.0158375
200.5,2.138059434,109.3115861
201,2.144378515,109.606979
201.5,2.150699832,109.9020078
202,2.157021746,110.1967043
202.5,2.163342984,110.4910584
203,2.169662617,110.7850775
203.5,2.175980149,111.0787837
204,2.182295383,111.3721995
204.5,2.188608198,111.6653069
205,2.19491891,111.958098
205.5,2.201228119,112.2505716
206,2.207536909,112.5427496
206.5,2.213846164,112.8346326
207,2.220157072,113.1261981
207.5,2.226471017,113.4174478
208,2.232789529,113.7083969
208.5,2.239114244,113.999072
209,2.245446818,114.2894296
209.5,2.251788886,114.5794605
210,2.258142027,114.8691723
210.5,2.264507722,115.1585755
211,2.270887367,115.4476571
211.5,2.277282248,115.7364202
212,2.283693511,116.0248688
212.5,2.290122158,116.3129646
213,2.296569032,116.600719
213.5,2.30303482,116.8881418
214,2.309520075,117.1751859
214.5,2.316025256,117.4618595
215,2.322550732,117.7481797
215.5,2.32909651,118.03411
216,2.335662641,118.3196553
216.5,2.342249105,118.6047926
217,2.348856032,118.8895353
217.5,2.355483184,119.1738639
218,2.362130507,119.4577822
218.5,2.368797942,119.7412783
219,2.375485572,120.0243258
219.5,2.38219352,120.3069185
220,2.388921789,120.5890723
220.5,2.395670515,120.8707821
221,2.402439937,121.1519857
221.5,2.409230407,121.4327197
222,2.416042222,121.7129952
222.5,2.422876175,121.9928068
223,2.429732963,122.2721203
223.5,2.436613378,122.5509134
224,2.443518263,122.8292184
224.5,2.450448614,123.10704
